txn_id,user_id,txn_date,amount,txn_type,status
11766,7011,2024-10-31,744.49,recharge,Success
11767,5355,2024-06-30,3368.17,recharge,Success
11768,859,2024-08-28,4577.66,upi_qr,Pending
11769,1674,2024-08-10,1785.76,recharge,Failed
11770,4267,2024-11-27,536.35,send,Pending
11771,2581,2025-02-16,4421.69,recharge,Pending
11772,9052,2024-08-29,973.26,send,Pending
11773,2308,2025-01-19,1386.85,bill_pay,Failed
11774,7209,2025-05-20,2670.37,upi_qr,Pending
11775,9366,2024-09-28,1996.64,upi_qr,Pending
11776,3040,2024-07-09,2500.13,receive,Failed
11777,6947,2024-12-06,4244.85,bill_pay,Success
11778,8755,2024-08-03,2274.89,receive,Failed
11779,9673,2025-04-20,1897.78,receive,Pending
11780,7699,2024-09-29,4888.43,receive,Pending
11781,958,2025-01-25,3804.93,upi_qr,Success
11782,3748,2024-12-06,835.17,bill_pay,Failed
11783,7605,2024-11-25,3760.8,bill_pay,Pending
11784,2316,2024-10-29,1697.39,receive,Pending
11785,2750,2025-05-22,2393.96,upi_qr,Success
11786,2165,2024-12-07,126.71,upi_qr,Success
11787,8771,2024-07-22,3946.18,upi_qr,Success
11788,6408,2024-11-24,4911.87,bill_pay,Failed
11789,5583,2025-04-03,2768.47,bill_pay,Success
11790,1544,2024-08-03,985.22,receive,Pending
11791,6730,2024-12-13,1933.12,recharge,Failed
11792,7724,2025-03-17,2362.36,recharge,Success
11793,2112,2024-07-01,4321.15,receive,Pending
11794,9914,2024-07-24,94.03,receive,Success
11795,3684,2024-09-14,1825.06,upi_qr,Success
11796,8106,2024-07-25,792.23,recharge,Success
11797,9353,2025-03-19,4032.97,upi_qr,Failed
11798,7396,2024-09-05,4532.83,upi_qr,Pending
11799,9071,2024-08-19,302.92,bill_pay,Success
11800,2338,2025-01-04,2343.11,upi_qr,Failed
11801,33,2025-04-02,2116.45,send,Failed
11802,5403,2024-10-13,1078.17,upi_qr,Pending
11803,1321,2025-05-26,2811.21,upi_qr,Failed
11804,5585,2024-11-10,3964.76,send,Pending
11805,8475,2024-09-26,4781.34,send,Pending
11806,9992,2024-11-27,3249.53,recharge,Failed
11807,1323,2024-12-05,598.49,receive,Pending
11808,5967,2025-03-15,3749.22,bill_pay,Pending
11809,4655,2024-07-10,4605.22,send,Pending
11810,6612,2024-06-20,2906.46,send,Pending
11811,2815,2025-06-08,4744.37,receive,Failed
11812,9252,2024-11-20,310.98,upi_qr,Failed
11813,7763,2024-12-06,4204.89,send,Failed
11814,5686,2024-11-13,1224.51,bill_pay,Failed
11815,8200,2025-04-18,140.76,send,Failed
11816,4398,2024-12-26,4193.03,bill_pay,Pending
11817,9232,2025-03-27,3353.18,bill_pay,Pending
11818,1327,2024-12-21,344.23,bill_pay,Failed
11819,1046,2024-07-13,4409.32,send,Failed
11820,4247,2024-09-02,4112.37,recharge,Success
11821,7000,2025-05-01,2713.44,upi_qr,Failed
11822,2630,2025-05-28,3106.98,receive,Success
11823,6832,2024-10-13,4963.5,recharge,Success
11824,8497,2025-05-11,46.28,bill_pay,Failed
11825,9555,2024-12-14,422.6,upi_qr,Pending
11826,8591,2024-06-17,1346.74,upi_qr,Failed
11827,8,2024-08-06,4413.49,receive,Failed
11828,3902,2025-03-11,776.94,bill_pay,Failed
11829,6028,2024-08-25,4755.26,recharge,Failed
11830,132,2024-07-27,2216.36,send,Pending
11831,4031,2024-09-07,3959.64,receive,Pending
11832,4771,2024-07-23,551.93,upi_qr,Success
11833,3106,2025-05-15,1957.36,upi_qr,Pending
11834,6000,2025-05-14,212.7,upi_qr,Success
11835,3534,2024-08-22,724.72,upi_qr,Failed
11836,6464,2024-12-10,3367.72,recharge,Failed
11837,9904,2025-01-31,3191.58,recharge,Failed
11838,14,2024-10-04,1054.04,upi_qr,Pending
11839,6488,2025-03-16,1981.7,send,Success
11840,4719,2025-04-17,2545.09,send,Success
11841,9936,2024-10-05,1841.83,receive,Success
11842,6717,2024-06-21,2070.81,upi_qr,Failed
11843,5456,2025-03-06,1413.43,recharge,Pending
11844,2339,2025-01-08,4695.97,receive,Success
11845,8056,2025-05-12,2890.43,upi_qr,Failed
11846,2995,2025-03-22,3776.99,receive,Success
11847,3571,2025-02-03,2554.18,send,Pending
11848,9689,2024-10-09,1977.07,upi_qr,Failed
11849,504,2024-07-22,881.25,receive,Failed
11850,5603,2025-01-05,484.49,upi_qr,Pending
11851,6563,2024-12-18,4046.95,receive,Failed
11852,9438,2025-05-11,4141.26,recharge,Success
11853,5139,2024-12-22,2794.74,receive,Failed
11854,6705,2024-10-26,514.92,bill_pay,Success
11855,1119,2025-04-21,2990.22,send,Pending
11856,8868,2024-09-04,1278.27,send,Failed
11857,3133,2025-05-01,1628.46,bill_pay,Success
11858,9230,2024-11-03,4089.04,send,Success
11859,1260,2025-01-30,3888.76,receive,Pending
11860,3988,2025-05-27,822.77,bill_pay,Failed
11861,3044,2024-08-19,967.45,recharge,Success
11862,2978,2024-11-21,2120.24,recharge,Pending
11863,6280,2024-06-17,3860.93,receive,Pending
11864,3621,2024-07-17,4602.57,bill_pay,Pending
11865,8469,2025-01-13,4667.43,receive,Pending
11866,5495,2024-12-01,3648.85,upi_qr,Success
11867,6985,2024-08-17,1400.55,recharge,Success
11868,9953,2025-05-03,2645.63,recharge,Pending
11869,3514,2024-08-04,2727.96,receive,Success
11870,3111,2024-11-08,4462.46,receive,Pending
11871,7346,2025-01-15,4854.29,bill_pay,Success
11872,4914,2024-08-27,768.02,receive,Pending
11873,9352,2025-04-08,812.16,receive,Pending
11874,6213,2025-03-22,3514.8,bill_pay,Failed
11875,4286,2024-08-06,3492.86,upi_qr,Failed
11876,9443,2025-01-20,3721.23,upi_qr,Pending
11877,5839,2024-06-11,1358.83,send,Pending
11878,8311,2025-02-14,2983.08,upi_qr,Failed
11879,1879,2024-08-02,4846.53,recharge,Failed
11880,4636,2025-06-01,2291.58,receive,Failed
11881,5506,2025-05-03,2031.99,bill_pay,Success
11882,7366,2024-09-22,3006.66,send,Failed
11883,2747,2025-05-26,1529.68,upi_qr,Failed
11884,5860,2024-09-07,3679.67,send,Pending
11885,7629,2024-08-11,1072.77,send,Success
11886,8782,2024-11-17,3376.35,receive,Pending
11887,5326,2025-04-25,320.09,bill_pay,Failed
11888,6653,2025-04-29,3564.72,receive,Success
11889,8979,2025-05-08,3311.44,send,Pending
11890,5348,2025-03-20,879.45,recharge,Success
11891,2401,2025-04-08,2220.3,send,Failed
11892,6623,2025-05-03,3539.73,recharge,Pending
11893,4405,2024-06-19,3743.94,send,Success
11894,4404,2024-10-19,2423.02,recharge,Failed
11895,1058,2024-11-22,3429.58,send,Success
11896,8611,2024-11-10,2848.38,receive,Failed
11897,9157,2024-12-20,807.96,send,Success
11898,2703,2024-06-23,3229.81,upi_qr,Success
11899,8295,2024-09-29,3637.07,send,Success
11900,3179,2025-04-11,2468.74,upi_qr,Failed
11901,7339,2024-07-19,1266.86,recharge,Pending
11902,2136,2025-06-01,3642.3,send,Success
11903,3358,2024-08-09,2092.87,receive,Failed
11904,2837,2024-07-27,845.16,bill_pay,Failed
11905,2550,2024-10-05,242.6,receive,Pending
11906,9774,2025-04-29,1520.39,bill_pay,Failed
11907,2951,2024-07-31,2533.23,receive,Success
11908,3518,2024-06-17,4950.95,bill_pay,Failed
11909,898,2024-09-07,1147.06,send,Failed
11910,480,2024-10-17,579.04,bill_pay,Success
11911,9914,2025-05-20,2247.41,bill_pay,Pending
11912,4901,2024-08-10,4437.2,bill_pay,Pending
11913,9836,2025-01-18,2847.83,receive,Failed
11914,6599,2024-10-10,4946.36,receive,Failed
11915,7489,2024-06-09,3943.67,recharge,Pending
11916,7921,2025-03-09,4412.98,recharge,Failed
11917,1834,2024-08-25,1868.72,send,Pending
11918,7997,2024-08-19,282.64,send,Success
11919,4498,2024-07-31,1537.49,send,Failed
11920,8851,2024-10-03,2605.05,recharge,Failed
11921,3965,2024-09-09,2349.28,upi_qr,Failed
11922,7283,2025-05-03,4692.04,send,Success
11923,4710,2025-03-24,4531.59,send,Pending
11924,3900,2025-01-10,3477.97,send,Failed
11925,6566,2024-11-18,4693.4,recharge,Pending
11926,4917,2025-02-13,4681.07,upi_qr,Pending
11927,6079,2024-11-15,2481.25,recharge,Success
11928,9247,2024-08-31,2308.08,receive,Failed
11929,125,2025-05-16,3263.59,receive,Success
11930,1642,2024-06-15,2744.02,send,Pending
11931,6188,2025-04-30,196.55,upi_qr,Pending
11932,7673,2024-07-08,2371.93,bill_pay,Failed
11933,8521,2024-08-27,1868.26,recharge,Failed
11934,1768,2025-02-09,605.25,recharge,Failed
11935,3597,2024-11-09,15.74,recharge,Pending
11936,9083,2025-01-25,618.6,upi_qr,Success
11937,4674,2024-09-29,1591.14,bill_pay,Failed
11938,4104,2024-12-18,1722.4,recharge,Success
11939,7768,2024-10-31,1886.41,recharge,Failed
11940,3603,2024-12-26,3328.71,bill_pay,Failed
11941,8087,2024-12-26,2883.34,receive,Success
11942,9782,2024-09-14,2151.49,recharge,Pending
11943,3926,2024-09-10,3090.15,receive,Pending
11944,6463,2024-11-11,4831.82,receive,Pending
11945,7745,2024-07-15,298.29,bill_pay,Success
11946,4176,2024-08-15,4034.95,receive,Failed
11947,2703,2024-07-16,696.21,upi_qr,Success
11948,250,2025-04-25,4017.91,bill_pay,Pending
11949,2639,2025-03-04,2700.99,recharge,Success
11950,6675,2024-08-25,4502.98,recharge,Failed
11951,3481,2024-08-24,3185.27,receive,Failed
11952,2468,2025-01-10,3146.31,bill_pay,Success
11953,8950,2024-06-24,4151.77,send,Success
11954,7201,2024-08-27,1402,bill_pay,Pending
11955,48,2024-11-02,1316.9,receive,Failed
11956,6798,2025-02-27,775.21,upi_qr,Pending
11957,7433,2024-11-18,1997.57,bill_pay,Success
11958,6918,2025-03-19,2411.24,receive,Success
11959,7232,2025-03-01,2397.96,bill_pay,Success
11960,2787,2024-09-12,4435.75,receive,Success
11961,5501,2025-05-09,586.11,receive,Pending
11962,5535,2025-04-01,331.51,recharge,Success
11963,5415,2025-05-24,611.35,recharge,Pending
11964,5150,2025-06-02,1997.78,bill_pay,Pending
11965,7975,2024-12-22,3097.52,bill_pay,Success
11966,579,2025-02-25,4344.74,receive,Pending
11967,7724,2024-06-23,2425.33,upi_qr,Failed
11968,6903,2025-01-17,3778.26,upi_qr,Pending
11969,860,2024-12-09,78.44,upi_qr,Pending
11970,8334,2025-03-07,24.34,recharge,Pending
11971,5452,2024-12-27,1615.62,recharge,Failed
11972,2195,2024-11-03,2865.09,recharge,Pending
11973,1701,2025-01-27,2995.14,upi_qr,Pending
11974,6528,2024-08-26,438.57,upi_qr,Success
11975,7424,2025-03-28,4404.86,recharge,Success
11976,5327,2025-06-05,622.26,recharge,Failed
11977,1127,2025-05-03,1386.4,bill_pay,Pending
11978,5532,2024-12-27,4773.78,receive,Failed
11979,6210,2025-05-29,894.9,recharge,Failed
11980,7562,2025-06-04,1844.93,recharge,Pending
11981,7685,2025-04-28,2704.14,recharge,Pending
11982,7906,2024-12-12,3841.22,send,Pending
11983,1675,2025-03-28,4419.96,receive,Success
11984,702,2025-03-06,4304.73,bill_pay,Failed
11985,3695,2025-04-01,4353.98,send,Success
11986,5537,2024-12-30,4873.47,send,Failed
11987,6958,2025-04-15,224.44,send,Success
11988,5066,2025-03-05,4925.05,upi_qr,Success
11989,3235,2024-10-10,1428.36,bill_pay,Pending
11990,9574,2025-02-03,3168.51,upi_qr,Pending
11991,2067,2025-04-29,4664.13,send,Failed
11992,6035,2024-08-06,4108.65,receive,Pending
11993,2791,2025-06-06,4314.51,bill_pay,Pending
11994,5466,2025-03-25,374.47,upi_qr,Pending
11995,6102,2025-04-06,1261.58,upi_qr,Pending
11996,5644,2025-03-14,224.56,receive,Success
11997,1397,2025-04-08,1261.74,recharge,Pending
11998,9269,2024-08-10,2994.8,send,Pending
11999,6479,2025-04-16,4337.02,upi_qr,Pending
12000,4733,2024-12-23,1009.63,bill_pay,Failed
12001,2512,2025-03-12,1140.65,receive,Success
12002,6481,2025-05-05,3024.08,upi_qr,Success
12003,7532,2025-01-20,1843.18,receive,Success
12004,6727,2024-11-12,89.2,bill_pay,Pending
12005,3678,2024-12-21,4924.11,bill_pay,Success
12006,6892,2024-10-03,2369.58,send,Failed
12007,7065,2025-05-24,888.18,send,Success
12008,1646,2024-07-23,500.6,bill_pay,Pending
12009,5425,2025-02-15,1749.8,bill_pay,Pending
12010,6897,2025-03-02,4040.97,recharge,Failed
12011,6583,2024-11-07,2011.65,receive,Pending
12012,1548,2025-01-08,2539.76,bill_pay,Pending
12013,353,2024-12-20,2106.26,recharge,Failed
12014,2075,2024-07-03,1823.53,receive,Pending
12015,9430,2024-09-06,4800,recharge,Failed
12016,2363,2024-07-27,3342.29,send,Success
12017,9525,2024-06-21,2966.45,send,Pending
12018,61,2024-08-24,4008.12,receive,Failed
12019,7594,2024-07-01,153.95,send,Success
12020,3013,2025-05-02,434.21,recharge,Success
12021,1892,2025-04-26,2840.52,upi_qr,Success
12022,1232,2024-10-05,1560.89,send,Pending
12023,1785,2025-01-23,1003.14,send,Success
12024,4016,2024-11-07,3464.79,receive,Failed
12025,8812,2025-01-25,2648.11,recharge,Success
12026,2049,2024-10-17,2919.73,recharge,Failed
12027,2106,2024-06-27,4920.16,recharge,Failed
12028,2913,2024-11-27,2647.06,recharge,Failed
12029,3841,2024-06-08,3859.26,bill_pay,Success
12030,8359,2025-03-07,1748.64,upi_qr,Failed
12031,4421,2024-11-25,346.95,recharge,Pending
12032,6489,2025-04-30,396.78,recharge,Failed
12033,9227,2024-12-09,3439.17,recharge,Pending
12034,5030,2025-02-13,4455.38,bill_pay,Failed
12035,3851,2024-07-20,4312.09,receive,Pending
12036,6414,2024-09-26,4305.27,bill_pay,Failed
12037,4200,2025-02-18,882.74,send,Pending
12038,1687,2024-09-11,2840.9,upi_qr,Pending
12039,7642,2024-08-04,3543.58,send,Success
12040,395,2024-06-19,1584.45,bill_pay,Success
12041,6962,2024-11-06,3104,upi_qr,Failed
12042,3597,2025-05-28,515.49,recharge,Failed
12043,6354,2024-11-04,367.83,upi_qr,Failed
12044,3158,2024-07-09,4438.92,bill_pay,Success
12045,5254,2025-01-22,4234.12,bill_pay,Failed
12046,9917,2025-01-11,499.52,receive,Failed
12047,8160,2024-06-17,875.76,bill_pay,Success
12048,5799,2024-11-03,4633.36,upi_qr,Failed
12049,5889,2024-06-24,3087.32,bill_pay,Success
12050,3449,2025-04-27,2878.15,upi_qr,Success
12051,6958,2024-08-16,402.17,upi_qr,Pending
12052,2986,2024-08-07,3345.3,receive,Pending
12053,8036,2024-10-27,3711.01,send,Pending
12054,3126,2024-09-01,3424.21,recharge,Failed
12055,3324,2025-01-30,3898.85,upi_qr,Pending
12056,6752,2025-03-01,1855.62,receive,Success
12057,4510,2024-06-29,1408.85,bill_pay,Failed
12058,1169,2024-10-28,3898.19,send,Success
12059,62,2024-06-20,1744.81,send,Failed
12060,648,2024-06-10,1036.62,receive,Failed
12061,6296,2025-04-18,1463.72,bill_pay,Failed
12062,2858,2024-09-24,23.31,receive,Pending
12063,9936,2025-06-06,1974.95,bill_pay,Failed
12064,7048,2025-06-04,1706.98,receive,Success
12065,4371,2025-03-25,4430.65,receive,Failed
12066,1479,2024-10-13,1767.7,upi_qr,Pending
12067,391,2025-01-08,984.86,upi_qr,Success
12068,4822,2024-12-21,3321.7,receive,Failed
12069,1460,2025-05-06,788.67,recharge,Failed
12070,1003,2024-11-01,1376.84,recharge,Success
12071,7203,2024-10-04,3259.06,bill_pay,Failed
12072,9922,2025-01-28,1686.03,upi_qr,Failed
12073,1830,2025-03-19,1766.14,receive,Failed
12074,9806,2024-07-07,4236.93,recharge,Failed
12075,3076,2024-12-28,3284.45,upi_qr,Failed
12076,1866,2024-06-13,781.77,bill_pay,Failed
12077,11,2024-07-26,4396.21,bill_pay,Success
12078,54,2024-11-12,3561.91,send,Pending
12079,7,2024-12-08,27.04,send,Failed
12080,9488,2024-08-22,3438.75,receive,Failed
12081,8975,2025-02-09,318.59,upi_qr,Pending
12082,3600,2024-09-23,1599.23,bill_pay,Success
12083,3502,2025-05-27,4581.65,receive,Success
12084,8552,2024-08-04,3369.5,receive,Failed
12085,4931,2024-09-19,34.12,send,Failed
12086,4839,2025-02-25,4021.06,bill_pay,Success
12087,7951,2024-08-11,728.52,recharge,Failed
12088,8612,2024-10-30,2819.17,receive,Pending
12089,4218,2024-06-22,3712.7,recharge,Success
12090,4232,2025-03-08,3383.5,recharge,Pending
12091,2470,2025-02-13,1408.3,recharge,Pending
12092,6545,2025-04-20,1990.07,upi_qr,Success
12093,7708,2024-07-23,393.66,send,Success
12094,1347,2024-11-28,3783.95,bill_pay,Success
12095,2135,2025-05-29,1827.42,bill_pay,Failed
12096,4228,2025-04-30,2288.75,send,Success
12097,5867,2024-11-24,700.72,send,Pending
12098,1669,2024-09-11,4279.87,send,Failed
12099,688,2024-09-07,1728.67,recharge,Pending
12100,2243,2025-03-22,1773.33,recharge,Failed
12101,3057,2024-10-15,2160.94,receive,Pending
12102,6185,2025-03-05,4382.7,recharge,Pending
12103,6422,2025-03-27,2057.7,upi_qr,Success
12104,1124,2024-06-11,4215.27,recharge,Failed
12105,9353,2024-09-24,3946.32,recharge,Pending
12106,8916,2024-10-11,989.81,receive,Pending
12107,5095,2024-10-29,1516.61,upi_qr,Success
12108,4609,2024-07-04,4692.1,upi_qr,Pending
12109,7123,2025-02-08,1526.85,send,Pending
12110,1455,2025-01-12,917.57,upi_qr,Pending
12111,9697,2025-05-12,311.29,recharge,Success
12112,3617,2024-12-12,94.05,send,Failed
12113,6501,2024-06-16,41.06,upi_qr,Pending
12114,9863,2025-01-28,3587.48,upi_qr,Pending
12115,7259,2024-06-15,1127.28,recharge,Success
12116,13,2024-08-26,1025.95,send,Failed
12117,63,2025-02-26,3488.05,upi_qr,Pending
12118,7454,2024-06-15,4641.43,send,Success
12119,7778,2024-06-30,2651.99,send,Pending
12120,5178,2024-07-18,4198.96,receive,Pending
12121,4539,2024-09-22,2922.89,bill_pay,Failed
12122,9457,2025-04-16,4262.14,send,Failed
12123,4128,2024-12-17,3435.25,upi_qr,Failed
12124,7331,2024-08-14,3579.86,send,Failed
12125,1125,2024-08-24,2767.93,upi_qr,Success
12126,1763,2024-12-23,316.7,recharge,Failed
12127,101,2024-11-18,3155.46,upi_qr,Success
12128,942,2025-05-14,1093.32,send,Failed
12129,7273,2024-08-19,3168.24,receive,Failed
12130,7780,2025-06-03,254.15,recharge,Failed
12131,2281,2024-09-04,927.27,receive,Failed
12132,2157,2025-01-25,3358.22,receive,Failed
12133,4155,2024-07-27,533.81,recharge,Failed
12134,9557,2025-01-10,3980.28,receive,Success
12135,6860,2025-05-30,1320.24,bill_pay,Success
12136,4671,2024-10-16,1492.39,recharge,Success
12137,83,2025-02-01,2992.67,bill_pay,Success
12138,9196,2025-05-28,1271.23,send,Pending
12139,5402,2025-01-25,4543.49,recharge,Success
12140,3012,2025-03-20,2688.2,receive,Pending
12141,4162,2024-07-04,3305.98,receive,Failed
12142,2406,2025-03-08,3552.35,upi_qr,Failed
12143,1801,2024-11-06,832.15,upi_qr,Success
12144,1184,2024-11-12,2585.39,recharge,Success
12145,4889,2024-09-23,3829.08,bill_pay,Failed
12146,3992,2024-09-29,2642.7,bill_pay,Success
12147,7384,2024-09-27,1710.38,recharge,Failed
12148,4631,2024-09-07,3736.39,receive,Failed
12149,784,2025-05-13,2355.99,recharge,Success
12150,7355,2024-08-08,1615.17,receive,Pending
12151,7038,2024-06-24,798.45,receive,Failed
12152,5352,2024-08-21,1051.89,upi_qr,Success
12153,4202,2025-02-07,4009.68,recharge,Success
12154,5575,2025-03-11,4670.51,upi_qr,Success
12155,3221,2024-11-22,4774.78,recharge,Success
12156,8094,2025-01-23,1583.13,recharge,Failed
12157,1597,2025-05-04,1859.24,upi_qr,Success
12158,9571,2024-09-15,249.34,bill_pay,Success
12159,6133,2024-10-28,1009.72,receive,Success
12160,1887,2025-01-24,2162.07,upi_qr,Failed
12161,404,2024-07-02,4925.13,recharge,Success
12162,411,2025-05-11,3390.29,upi_qr,Pending
12163,7629,2024-10-20,3148.06,upi_qr,Pending
12164,740,2024-08-23,854.53,send,Pending
12165,8921,2025-01-16,4998.58,upi_qr,Success
12166,9719,2025-03-14,3752.24,recharge,Pending
12167,8610,2025-02-08,4201.15,receive,Failed
12168,986,2024-06-11,1910.49,recharge,Success
12169,5662,2025-01-11,3992.48,send,Success
12170,6463,2024-08-13,1114.13,recharge,Failed
12171,8550,2024-12-08,4281.24,send,Success
12172,9175,2025-05-17,169.09,send,Pending
12173,8334,2024-09-04,1051.89,recharge,Pending
12174,657,2025-03-24,3098.69,send,Failed
12175,6640,2024-09-28,1764.69,receive,Success
12176,1375,2024-11-11,4988.04,recharge,Success
12177,7464,2025-04-09,3153.46,recharge,Success
12178,6600,2024-12-14,1461.83,receive,Failed
12179,4317,2024-11-29,569.55,send,Failed
12180,1442,2024-07-19,2501.57,bill_pay,Success
12181,4950,2024-09-23,3849.43,recharge,Pending
12182,8772,2025-04-15,2170.58,receive,Failed
12183,6383,2025-01-28,126.91,bill_pay,Success
12184,3448,2024-07-01,2434.4,send,Success
12185,8940,2025-03-29,4313.82,upi_qr,Pending
12186,9542,2024-07-11,1637.69,recharge,Pending
12187,5733,2024-09-07,618.52,recharge,Failed
12188,2481,2025-02-03,4112.37,upi_qr,Pending
12189,405,2024-11-03,137.7,send,Failed
12190,6654,2024-06-08,2819.85,bill_pay,Failed
12191,2457,2024-08-28,988.71,send,Pending
12192,9407,2025-03-09,2024.41,recharge,Pending
12193,5781,2024-11-20,2759.12,receive,Pending
12194,9844,2025-03-24,3891.42,send,Failed
12195,6668,2025-01-11,2308.23,bill_pay,Pending
12196,9780,2024-11-01,1640.36,send,Success
12197,3905,2024-11-04,2552.48,recharge,Success
12198,6716,2025-02-23,515.64,bill_pay,Failed
12199,6243,2025-01-31,3824.37,receive,Pending
12200,1470,2024-08-01,4756.65,upi_qr,Failed
12201,4893,2025-05-08,3154.88,recharge,Failed
12202,2293,2025-02-03,2568.62,upi_qr,Failed
12203,2318,2025-05-06,2579.98,receive,Pending
12204,5712,2025-02-06,3255.09,upi_qr,Failed
12205,5414,2025-02-08,2972.81,recharge,Success
12206,1175,2025-04-01,1419.19,upi_qr,Failed
12207,8773,2025-03-11,1075.05,upi_qr,Failed
12208,8204,2024-11-28,1197.69,recharge,Failed
12209,7568,2024-11-01,1034.48,upi_qr,Failed
12210,3651,2024-06-14,426.14,upi_qr,Failed
12211,8371,2025-03-13,4570.89,bill_pay,Pending
12212,2644,2024-12-21,1764.5,recharge,Pending
12213,8890,2024-12-05,1100.84,recharge,Success
12214,1870,2024-11-12,3577.58,bill_pay,Failed
12215,1867,2025-01-07,4459.62,recharge,Pending
12216,3238,2025-02-23,689.76,receive,Pending
12217,6538,2024-08-17,1785.11,upi_qr,Failed
12218,6018,2024-08-03,2584.24,receive,Pending
12219,601,2025-01-22,1707.21,upi_qr,Pending
12220,6120,2025-02-16,2653.82,upi_qr,Pending
12221,8129,2024-08-22,4030.91,bill_pay,Success
12222,4172,2025-03-15,41.97,upi_qr,Pending
12223,94,2025-05-06,1092.13,recharge,Pending
12224,7361,2025-04-20,1167.36,bill_pay,Pending
12225,1843,2024-12-18,1338.03,bill_pay,Success
12226,4848,2025-03-03,3460.14,receive,Success
12227,9754,2025-01-28,1182.45,receive,Success
12228,7746,2025-04-15,4838.54,send,Failed
12229,9111,2024-11-08,1590.84,bill_pay,Success
12230,6299,2025-03-13,2495.9,send,Success
12231,2015,2024-10-16,4995.73,bill_pay,Pending
12232,3073,2024-07-06,4141.43,send,Success
12233,4346,2024-09-12,3565.17,recharge,Pending
12234,7003,2024-07-25,182.45,send,Success
12235,5287,2024-07-02,1925.03,bill_pay,Success
12236,9033,2024-09-13,4093.03,upi_qr,Failed
12237,1824,2024-07-31,2635.1,recharge,Pending
12238,6249,2024-06-28,697.01,recharge,Success
12239,4913,2025-03-26,682.28,recharge,Failed
12240,8926,2024-11-21,3717.85,receive,Success
12241,6136,2024-07-27,819.95,send,Success
12242,1795,2024-09-22,697.43,upi_qr,Failed
12243,1905,2024-12-03,681.01,recharge,Failed
12244,5179,2025-01-06,2052.45,upi_qr,Pending
12245,7197,2024-11-28,4461.9,receive,Failed
12246,9997,2024-12-31,639.14,send,Pending
12247,3675,2025-02-28,4522.59,receive,Pending
12248,7785,2024-10-17,1958,receive,Failed
12249,4381,2025-02-06,636.72,upi_qr,Success
12250,8828,2024-09-23,2739.63,upi_qr,Pending
12251,2266,2024-07-12,2022.78,bill_pay,Success
12252,8487,2025-04-10,2684.17,send,Pending
12253,5128,2025-05-10,1779.55,receive,Success
12254,4047,2025-02-27,2433.33,recharge,Failed
12255,9107,2024-11-17,1906.02,bill_pay,Success
12256,6659,2025-02-10,2914.48,send,Success
12257,1437,2024-07-21,3469.17,recharge,Pending
12258,662,2025-03-11,58.87,send,Success
12259,9216,2025-04-10,4982.88,bill_pay,Pending
12260,537,2025-02-10,4176.95,receive,Success
12261,4551,2024-08-17,1549.29,bill_pay,Pending
12262,5858,2024-08-15,3874.73,recharge,Success
12263,5671,2025-03-08,2165.07,recharge,Pending
12264,2590,2025-06-08,3328.35,receive,Failed
12265,7194,2024-07-05,1471.62,bill_pay,Success
12266,3711,2024-07-25,3257.42,receive,Failed
12267,9832,2025-05-27,1538.47,upi_qr,Failed
12268,9779,2024-12-05,2374.17,recharge,Pending
12269,4465,2025-01-09,3625.53,upi_qr,Failed
12270,2299,2025-05-24,4723.18,recharge,Pending
12271,439,2024-12-01,616.66,bill_pay,Success
12272,7727,2025-02-17,4390.92,recharge,Pending
12273,7315,2024-12-21,1029.55,receive,Success
12274,6361,2025-01-21,3908.56,upi_qr,Pending
12275,4226,2024-11-13,1955.1,recharge,Pending
12276,3045,2024-09-19,874.33,send,Pending
12277,5205,2024-09-15,1691.29,recharge,Failed
12278,9276,2024-06-10,2930.19,bill_pay,Pending
12279,6331,2024-06-28,3622.8,bill_pay,Pending
12280,4324,2025-04-26,4448.57,recharge,Pending
12281,6588,2024-09-03,2670.36,recharge,Pending
12282,2865,2024-09-16,2388.54,receive,Success
12283,3459,2024-08-02,1081.42,send,Failed
12284,1601,2024-10-13,3559.46,bill_pay,Success
12285,5720,2025-04-07,689.55,recharge,Failed
12286,6398,2024-09-20,4087.81,bill_pay,Failed
12287,828,2024-06-25,735.67,bill_pay,Success
12288,8627,2025-02-18,2182.27,send,Failed
12289,5586,2024-10-13,3187.94,send,Success
12290,9561,2024-07-26,888.49,send,Pending
12291,8880,2024-12-01,1768.19,send,Pending
12292,8989,2025-01-01,4074.66,bill_pay,Pending
12293,9066,2024-11-07,3191.23,bill_pay,Failed
12294,882,2024-09-28,2481.76,upi_qr,Pending
12295,397,2025-05-26,2557.7,receive,Success
12296,4125,2025-05-23,2404.8,send,Failed
12297,9911,2025-04-25,225.27,send,Failed
12298,1577,2025-03-09,3579.16,upi_qr,Success
12299,9109,2025-05-30,854.22,upi_qr,Pending
12300,3975,2024-11-30,2472.65,receive,Failed
12301,5084,2025-01-22,2287.75,upi_qr,Success
12302,829,2025-01-03,904.37,recharge,Pending
12303,3658,2025-04-25,600.08,send,Pending
12304,6800,2024-09-19,2559.96,send,Failed
12305,5395,2024-07-05,3017.22,bill_pay,Success
12306,5764,2024-10-11,1139.95,send,Success
12307,5229,2024-12-11,4497.25,upi_qr,Success
12308,593,2024-07-13,4182.22,recharge,Success
12309,6911,2025-04-03,2774.25,upi_qr,Success
12310,2291,2024-07-01,3391.69,upi_qr,Failed
12311,5357,2025-05-14,1873.05,upi_qr,Failed
