ticket_id,user_id,issue_type,created_at,resolved
1345,5050,Slow App,2025-02-18,0
1346,1371,Refund Not Received,2025-05-28,1
1347,6985,KYC Issue,2025-04-17,1
1348,9466,Slow App,2025-02-26,1
1349,3915,KYC Issue,2025-02-21,1
1350,403,Slow App,2025-04-12,1
1351,3074,Login Issue,2025-01-07,1
1352,3806,Login Issue,2025-02-14,1
1353,2772,KYC Issue,2025-03-17,0
1354,1435,Slow App,2025-01-19,1
1355,4248,Payment Failed,2025-02-08,1
1356,3260,KYC Issue,2025-03-24,0
1357,455,Slow App,2025-01-21,0
1358,7589,Slow App,2025-05-23,1
1359,4327,Login Issue,2025-06-03,1
1360,6151,Slow App,2024-12-20,1
1361,6713,KYC Issue,2025-04-23,1
1362,2533,Login Issue,2024-12-18,1
1363,9382,Refund Not Received,2025-01-04,0
1364,7251,Payment Failed,2025-05-04,1
1365,5211,Slow App,2025-01-09,0
1366,975,Login Issue,2025-05-26,1
1367,1554,Login Issue,2025-03-17,0
1368,1898,Login Issue,2025-04-16,1
1369,8483,Refund Not Received,2025-01-15,1
1370,8339,KYC Issue,2025-02-03,1
1371,7502,Refund Not Received,2025-04-25,0
1372,202,Refund Not Received,2025-05-06,0
1373,2837,Login Issue,2025-04-04,1
1374,8886,Refund Not Received,2025-02-08,0
1375,3807,KYC Issue,2025-03-13,1
1376,8313,KYC Issue,2025-03-05,0
1377,9925,Login Issue,2025-02-24,0
1378,9914,Login Issue,2025-03-28,0
1379,4814,Refund Not Received,2025-02-02,0
1380,3595,Payment Failed,2025-02-01,0
1381,5996,Login Issue,2025-01-31,0
1382,3310,Payment Failed,2025-05-08,0
1383,2223,Refund Not Received,2025-03-12,0
1384,1852,Login Issue,2025-05-26,0
1385,5238,Refund Not Received,2025-03-03,0
1386,6229,Payment Failed,2025-01-04,1
1387,1903,Payment Failed,2025-05-29,0
1388,942,KYC Issue,2025-05-29,0
1389,1888,Slow App,2024-12-21,1
1390,7778,Slow App,2025-03-26,1
1391,4630,Payment Failed,2025-01-28,1
1392,6594,Slow App,2025-02-10,0
1393,164,Login Issue,2025-05-03,0
1394,9467,Slow App,2025-05-03,0
1395,7234,Payment Failed,2025-04-09,1
1396,3594,Payment Failed,2025-01-15,1
1397,3293,Slow App,2024-12-21,1
1398,5280,Refund Not Received,2025-05-21,0
1399,5443,Slow App,2024-12-12,0
1400,9939,KYC Issue,2025-01-23,0
1401,4684,Payment Failed,2025-03-26,1
1402,8831,Payment Failed,2025-01-27,0
1403,535,KYC Issue,2025-04-25,1
1404,8946,Login Issue,2025-04-30,0
1405,6688,Payment Failed,2025-04-01,1
1406,2366,Login Issue,2025-02-25,1
1407,3553,Payment Failed,2025-03-08,0
1408,8315,Login Issue,2025-01-04,0
1409,2761,Payment Failed,2025-05-08,0
1410,1160,Payment Failed,2025-01-04,0
1411,6060,Login Issue,2025-04-27,1
1412,4534,Login Issue,2025-02-19,0
1413,1379,Login Issue,2025-03-03,0
1414,6656,Slow App,2025-01-11,0
1415,5938,KYC Issue,2025-03-22,0
1416,869,Payment Failed,2025-05-29,1
1417,532,Login Issue,2025-01-04,0
1418,6543,Refund Not Received,2025-06-07,0
1419,1889,Refund Not Received,2025-01-17,1
1420,5558,Payment Failed,2025-01-10,1
1421,5073,Refund Not Received,2024-12-20,0
1422,1493,Slow App,2025-03-19,0
1423,4515,KYC Issue,2025-03-25,1
1424,9589,Refund Not Received,2025-04-22,0
1425,8050,Refund Not Received,2025-03-14,0
1426,6534,KYC Issue,2025-05-21,0
1427,1435,Refund Not Received,2025-04-19,1
1428,3686,KYC Issue,2025-03-09,0
1429,6661,Slow App,2024-12-26,0
1430,5772,KYC Issue,2025-06-06,1
1431,5887,Payment Failed,2025-02-25,1
1432,5329,Payment Failed,2024-12-14,0
1433,3919,KYC Issue,2025-03-21,1
1434,6501,Slow App,2025-01-09,1
1435,9298,Payment Failed,2025-03-12,1
1436,8594,Payment Failed,2025-01-26,1
1437,1150,Payment Failed,2025-03-14,0
1438,6326,Refund Not Received,2025-05-06,0
1439,790,Refund Not Received,2024-12-23,1
1440,5704,KYC Issue,2025-03-17,0
1441,9276,Login Issue,2025-03-13,0
1442,1847,Login Issue,2025-02-07,0
1443,3243,Slow App,2025-01-29,0
1444,1747,Refund Not Received,2025-03-04,1
1445,3279,Refund Not Received,2025-03-07,0
1446,6261,Slow App,2025-03-26,0
1447,6727,KYC Issue,2025-02-09,0
1448,9988,KYC Issue,2025-05-11,0
1449,7431,KYC Issue,2025-02-24,0
1450,6416,Login Issue,2025-02-13,1
1451,3829,Payment Failed,2025-01-20,0
1452,2040,Payment Failed,2025-05-22,1
1453,9475,Login Issue,2025-01-26,1
1454,7972,Login Issue,2025-03-05,1
1455,5285,Login Issue,2025-01-29,1
1456,4676,Slow App,2025-06-03,1
1457,2706,Payment Failed,2025-04-15,1
1458,287,Payment Failed,2025-03-06,0
1459,4913,Payment Failed,2025-05-09,0
1460,5884,Login Issue,2025-03-06,0
1461,2507,Login Issue,2025-02-02,0
1462,5568,Refund Not Received,2025-04-11,1
1463,4368,Refund Not Received,2024-12-11,0
1464,191,Payment Failed,2025-01-01,0
1465,2817,Login Issue,2025-04-21,0
1466,7669,Payment Failed,2024-12-28,0
1467,822,Slow App,2025-02-06,1
1468,5488,Login Issue,2025-04-01,1
1469,6956,Slow App,2024-12-20,1
1470,4877,Refund Not Received,2025-03-05,1
1471,8974,Slow App,2025-01-22,0
1472,8688,Refund Not Received,2024-12-20,0
1473,2889,Slow App,2025-01-23,0
1474,3797,Payment Failed,2025-04-27,0
1475,90,Slow App,2025-06-05,1
1476,452,Refund Not Received,2024-12-20,0
1477,1498,Login Issue,2025-04-26,0
1478,5389,Refund Not Received,2025-01-04,0
1479,7642,Slow App,2025-01-04,0
1480,6862,Slow App,2025-02-05,1
1481,2200,Slow App,2025-05-05,0
1482,8114,KYC Issue,2024-12-17,0
1483,7765,Payment Failed,2025-04-02,0
1484,9609,Payment Failed,2025-05-02,1
1485,6122,Slow App,2025-05-28,0
1486,2997,Slow App,2025-03-04,1
1487,8035,Slow App,2025-03-02,1
1488,8531,Login Issue,2025-02-01,0
1489,7416,Slow App,2024-12-23,0
1490,6900,KYC Issue,2025-06-01,0
1491,9074,Refund Not Received,2025-05-26,0
1492,8894,Refund Not Received,2025-04-28,1
1493,4211,Payment Failed,2025-04-09,1
1494,4430,Payment Failed,2025-05-21,1
1495,3246,Login Issue,2025-05-15,1
1496,7548,Refund Not Received,2025-05-02,0
1497,4546,KYC Issue,2025-01-30,0
1498,6211,Refund Not Received,2025-01-21,0
1499,9842,Login Issue,2025-05-30,1
1500,1030,Refund Not Received,2025-04-28,1
1501,5628,Login Issue,2025-02-09,0
1502,6429,Slow App,2025-04-18,1
1503,5894,KYC Issue,2025-01-11,1
1504,8574,Payment Failed,2025-04-20,1
1505,7349,KYC Issue,2024-12-28,1
1506,3085,KYC Issue,2024-12-25,0
1507,6599,Login Issue,2025-04-14,0
1508,1116,Payment Failed,2025-02-01,0
1509,8927,Refund Not Received,2025-06-01,1
1510,4517,KYC Issue,2025-01-06,0
1511,3597,Payment Failed,2025-01-22,1
1512,1874,Login Issue,2025-04-06,1
1513,1230,Payment Failed,2024-12-15,0
1514,8089,Login Issue,2025-03-09,0
1515,9387,Refund Not Received,2025-05-06,0
1516,293,Payment Failed,2025-03-13,0
1517,665,Refund Not Received,2025-03-01,1
1518,8396,Payment Failed,2025-05-10,0
1519,7560,Slow App,2024-12-30,0
1520,7781,Payment Failed,2025-04-12,0
1521,2761,Login Issue,2025-06-08,0
1522,3284,KYC Issue,2025-04-27,0
1523,7278,KYC Issue,2025-03-01,0
1524,1933,Login Issue,2025-06-07,0
1525,613,KYC Issue,2025-01-25,0
1526,4272,Slow App,2025-05-20,1
1527,5819,Login Issue,2025-04-30,1
1528,953,Login Issue,2024-12-31,0
1529,1073,Slow App,2025-06-08,0
1530,2332,Refund Not Received,2024-12-24,0
1531,9004,KYC Issue,2025-05-21,1
1532,1548,Login Issue,2025-02-10,0
1533,6,Slow App,2025-04-13,0
1534,155,Slow App,2025-04-01,0
1535,1359,KYC Issue,2025-04-15,1
1536,7054,Login Issue,2025-03-30,0
1537,1043,Payment Failed,2025-02-11,1
1538,8436,Login Issue,2024-12-24,0
1539,4597,Payment Failed,2025-01-19,0
1540,2251,Refund Not Received,2025-02-23,0
1541,8761,Login Issue,2025-04-04,0
1542,3671,KYC Issue,2025-01-26,1
1543,7102,Slow App,2025-03-30,0
1544,5157,Login Issue,2025-04-04,0
1545,2991,Refund Not Received,2025-05-04,0
1546,120,Payment Failed,2025-04-14,0
1547,3951,KYC Issue,2025-01-27,0
1548,1041,Slow App,2025-02-28,1
1549,1380,Payment Failed,2025-05-05,1
1550,1271,Slow App,2025-01-19,0
1551,420,Refund Not Received,2025-01-16,1
1552,8348,Payment Failed,2025-05-07,1
1553,9447,Payment Failed,2024-12-22,0
1554,3514,Login Issue,2025-01-21,1
1555,3705,Slow App,2025-05-30,0
1556,8273,Refund Not Received,2025-02-13,1
1557,1643,KYC Issue,2025-03-14,1
1558,4549,Login Issue,2025-05-20,0
1559,5807,Login Issue,2025-01-12,0
1560,2553,Slow App,2024-12-25,1
1561,7525,Login Issue,2025-01-20,1
1562,438,Payment Failed,2025-01-15,1
1563,9138,Login Issue,2025-02-02,1
1564,1636,Refund Not Received,2025-04-27,1
1565,5721,Refund Not Received,2025-03-10,1
1566,1482,Refund Not Received,2025-01-01,0
1567,7321,Refund Not Received,2025-05-04,1
1568,4960,Refund Not Received,2025-01-30,1
1569,8517,Refund Not Received,2025-05-23,1
1570,9769,KYC Issue,2025-06-04,0
1571,7788,Refund Not Received,2025-06-06,1
1572,7219,Payment Failed,2025-02-08,0
1573,7789,Refund Not Received,2025-04-26,0
1574,1650,Slow App,2025-04-15,0
1575,6130,Refund Not Received,2025-04-16,0
1576,1989,Slow App,2025-03-26,0
1577,7047,Slow App,2025-05-22,1
1578,2836,Payment Failed,2025-03-20,0
1579,2184,KYC Issue,2025-03-10,0
1580,3492,Refund Not Received,2025-03-26,0
1581,2624,Login Issue,2025-06-05,1
1582,4809,Refund Not Received,2025-01-28,1
1583,3136,Refund Not Received,2025-02-15,0
1584,6630,Payment Failed,2025-06-02,1
1585,9843,Slow App,2025-04-09,1
1586,5970,Slow App,2025-03-28,0
1587,2230,Payment Failed,2024-12-27,0
1588,4298,Slow App,2025-03-23,1
1589,2673,Refund Not Received,2025-04-25,0
1590,623,KYC Issue,2025-01-26,0
1591,8095,Payment Failed,2025-01-11,0
1592,5031,Refund Not Received,2025-05-05,0
1593,3491,Payment Failed,2025-01-12,1
1594,7651,Payment Failed,2025-05-25,0
1595,6488,Payment Failed,2025-05-29,1
1596,405,Slow App,2024-12-15,0
1597,5799,Payment Failed,2025-05-28,0
1598,4289,KYC Issue,2025-02-14,0
1599,3861,KYC Issue,2025-04-10,0
1600,6455,Slow App,2025-03-18,0
1601,385,Login Issue,2025-01-09,0
1602,2244,Slow App,2025-03-22,0
1603,395,Payment Failed,2025-03-01,0
1604,6041,Login Issue,2025-04-02,0
1605,4117,Payment Failed,2025-02-14,1
1606,5478,Payment Failed,2025-01-10,0
1607,3417,Login Issue,2025-01-30,1
1608,9210,Payment Failed,2025-04-29,1
1609,5350,KYC Issue,2025-01-14,1
1610,9336,Login Issue,2025-05-05,0
1611,2377,Payment Failed,2025-03-09,1
1612,8830,Refund Not Received,2025-02-15,1
1613,6502,Login Issue,2025-04-17,0
1614,6298,Payment Failed,2025-05-17,1
1615,2095,Login Issue,2025-05-15,1
1616,5205,Slow App,2025-01-07,1
1617,8303,KYC Issue,2025-01-29,1
1618,2263,KYC Issue,2025-03-23,0
1619,3859,Refund Not Received,2024-12-21,1
1620,8671,Login Issue,2025-05-02,1
1621,3158,KYC Issue,2025-02-18,0
1622,3443,Slow App,2025-05-04,1
1623,927,Payment Failed,2025-01-22,0
1624,906,Login Issue,2025-02-21,1
1625,3953,Login Issue,2024-12-14,1
1626,7482,Payment Failed,2025-03-28,0
1627,3666,Login Issue,2025-03-31,0
1628,7316,Payment Failed,2025-05-02,0
1629,949,KYC Issue,2025-01-02,0
1630,7363,Payment Failed,2025-02-26,1
1631,2390,KYC Issue,2025-05-17,1
1632,28,KYC Issue,2025-01-07,1
1633,4459,Login Issue,2025-06-05,1
1634,8904,Slow App,2025-02-07,0
1635,1963,Login Issue,2025-04-20,0
1636,6554,Refund Not Received,2025-04-17,0
1637,9586,KYC Issue,2025-01-08,0
1638,4565,Refund Not Received,2025-06-05,0
1639,4179,Refund Not Received,2025-02-05,0
1640,6705,Slow App,2025-03-22,0
1641,1319,KYC Issue,2025-04-23,1
1642,7460,Login Issue,2025-01-07,0
1643,6229,Login Issue,2025-03-03,0
1644,8621,Payment Failed,2025-02-15,0
1645,6263,Login Issue,2025-06-07,1
1646,777,KYC Issue,2025-06-06,0
1647,2058,Login Issue,2025-04-22,1
1648,8999,KYC Issue,2025-05-06,0
1649,5112,Login Issue,2025-01-15,0
1650,5479,Slow App,2025-06-02,0
1651,2724,Refund Not Received,2025-04-24,0
1652,6734,Slow App,2025-03-29,1
1653,4522,KYC Issue,2024-12-18,1
1654,4401,Login Issue,2025-03-14,0
1655,6924,Login Issue,2024-12-15,0
1656,3169,Refund Not Received,2025-03-26,0
1657,6825,KYC Issue,2025-03-23,0
1658,4437,Refund Not Received,2025-01-01,0
1659,3355,Payment Failed,2025-05-23,0
1660,2295,KYC Issue,2025-01-05,0
1661,6411,Payment Failed,2025-02-15,1
1662,8126,Slow App,2025-05-12,1
1663,4392,Payment Failed,2025-02-12,1
1664,7350,Login Issue,2024-12-13,0
1665,1935,Refund Not Received,2025-03-22,0
1666,5268,Refund Not Received,2025-04-07,0
1667,9090,Refund Not Received,2025-03-25,1
1668,7856,Refund Not Received,2025-01-08,0
1669,1936,Payment Failed,2024-12-30,1
1670,3710,Login Issue,2025-01-21,1
1671,1654,Slow App,2025-04-15,1
1672,883,Login Issue,2025-04-29,0
1673,7659,Slow App,2025-05-13,1
1674,654,KYC Issue,2025-01-17,0
1675,6380,Login Issue,2024-12-22,0
1676,4633,Login Issue,2025-04-14,1
1677,6898,Refund Not Received,2025-05-07,1
1678,9998,Refund Not Received,2025-01-31,0
1679,2192,Payment Failed,2025-03-21,0
1680,9946,Slow App,2025-04-18,0
1681,1079,Login Issue,2025-05-24,0
1682,6466,KYC Issue,2025-04-07,0
1683,5969,Refund Not Received,2025-03-26,1
1684,9107,Payment Failed,2025-04-24,1
1685,4606,Slow App,2025-02-28,0
1686,6867,Payment Failed,2025-05-31,1
1687,4658,KYC Issue,2025-03-09,1
1688,643,Payment Failed,2025-04-24,0
1689,7986,Slow App,2025-04-30,1
1690,7904,Refund Not Received,2025-03-30,1
1691,5014,Payment Failed,2025-03-02,1
1692,4976,Slow App,2025-02-14,0
1693,1830,Refund Not Received,2025-05-11,1
1694,158,Login Issue,2024-12-19,1
1695,1387,Payment Failed,2025-03-27,1
1696,8164,Slow App,2025-01-29,1
1697,2525,Login Issue,2025-06-04,1
1698,8264,Login Issue,2025-01-06,1
1699,2113,Slow App,2025-03-19,0
1700,7621,Login Issue,2025-03-15,1
1701,5856,Slow App,2025-05-08,0
1702,4602,Slow App,2025-04-27,0
1703,676,Slow App,2025-02-28,1
1704,640,Slow App,2025-04-14,0
1705,4615,Payment Failed,2025-05-14,1
1706,6724,Payment Failed,2025-03-26,1
1707,6455,Login Issue,2025-04-15,0
1708,535,Payment Failed,2025-03-31,0
1709,8997,KYC Issue,2025-05-05,1
1710,642,Payment Failed,2025-04-25,1
1711,1897,Refund Not Received,2024-12-19,1
1712,2318,Login Issue,2025-05-13,0
1713,1051,Login Issue,2025-05-25,1
1714,5716,Login Issue,2025-05-12,1
1715,4964,Slow App,2025-05-12,1
1716,4079,Refund Not Received,2025-01-30,1
1717,9798,Login Issue,2025-02-01,1
1718,5508,Payment Failed,2025-01-21,0
1719,6957,Payment Failed,2025-05-15,0
1720,1992,Refund Not Received,2025-01-23,1
1721,8403,Slow App,2025-02-12,0
1722,4554,Refund Not Received,2025-01-16,0
1723,5295,Refund Not Received,2025-03-27,0
1724,7987,KYC Issue,2025-01-01,1
1725,4918,Slow App,2025-03-08,0
1726,7359,Refund Not Received,2025-05-22,1
1727,3157,Login Issue,2025-02-04,1
1728,7503,Refund Not Received,2025-02-05,1
1729,4867,Payment Failed,2025-04-14,1
1730,2869,Slow App,2025-04-05,1
1731,4580,Refund Not Received,2024-12-11,1
1732,9013,Payment Failed,2024-12-22,1
1733,5633,Slow App,2025-01-09,1
1734,7094,Login Issue,2025-03-14,1
1735,6291,Payment Failed,2025-02-28,1
1736,629,Payment Failed,2025-02-21,1
1737,2742,Refund Not Received,2025-01-23,0
1738,1457,Refund Not Received,2025-04-08,1
1739,6295,Slow App,2025-01-02,1
1740,4329,Slow App,2024-12-21,0
1741,6579,Payment Failed,2025-02-07,0
1742,1020,Refund Not Received,2025-03-12,0
1743,4898,Slow App,2025-05-12,0
1744,8808,Login Issue,2025-05-23,1
1745,720,Payment Failed,2025-02-28,0
1746,1909,Slow App,2025-03-13,1
1747,9660,Login Issue,2025-04-13,0
1748,2479,Refund Not Received,2025-01-25,0
1749,7676,Slow App,2025-03-13,0
1750,8850,Payment Failed,2025-02-25,1
1751,9133,Refund Not Received,2024-12-21,1
1752,5801,Login Issue,2025-01-30,0
1753,2754,Slow App,2025-03-19,0
1754,1149,Login Issue,2025-06-08,1
1755,9118,Slow App,2025-06-02,0
1756,1304,Refund Not Received,2024-12-30,1
1757,5826,Payment Failed,2025-01-29,1
1758,6610,Refund Not Received,2025-04-05,1
1759,4685,Login Issue,2025-01-23,1
1760,8712,KYC Issue,2024-12-26,1
1761,6194,Refund Not Received,2025-05-07,0
1762,7183,KYC Issue,2025-02-04,1
1763,9494,Payment Failed,2025-04-02,1
1764,8805,KYC Issue,2025-05-03,0
1765,9942,Login Issue,2025-02-21,0
1766,8812,Refund Not Received,2025-02-10,0
1767,3604,Slow App,2025-01-31,0
1768,663,Login Issue,2025-04-06,0
1769,761,Login Issue,2025-02-28,0
1770,6686,Refund Not Received,2024-12-25,0
1771,2668,Payment Failed,2025-01-08,1
1772,1025,Refund Not Received,2025-04-05,0
1773,3551,Login Issue,2025-03-14,0
1774,820,Payment Failed,2025-01-01,1
1775,5871,Refund Not Received,2025-04-01,1
1776,7447,KYC Issue,2025-01-02,0
1777,885,Slow App,2025-01-19,0
1778,6986,KYC Issue,2025-04-30,1
1779,8416,Refund Not Received,2025-04-06,1
1780,3591,KYC Issue,2024-12-12,1
1781,6699,Refund Not Received,2025-02-28,1
1782,9884,Slow App,2025-06-07,0
1783,150,Payment Failed,2025-04-18,0
1784,6889,Slow App,2025-05-13,1
1785,9384,Refund Not Received,2025-03-08,1
1786,7293,Login Issue,2025-04-16,1
1787,6702,Payment Failed,2025-05-18,1
1788,1173,Payment Failed,2025-06-02,1
1789,4249,Slow App,2025-02-26,0
1790,7655,Payment Failed,2025-05-07,0
1791,9001,Slow App,2025-02-22,1
1792,4825,Refund Not Received,2025-01-03,0
1793,3700,Login Issue,2025-05-06,1
1794,5387,Refund Not Received,2025-01-27,0
1795,7626,Slow App,2025-05-23,0
1796,4378,Slow App,2025-01-18,0
1797,5572,Slow App,2024-12-22,0
1798,3527,Slow App,2025-03-30,1
1799,5231,Payment Failed,2025-05-09,0
1800,99,Login Issue,2024-12-21,1
1801,3142,Slow App,2025-05-14,1
1802,1001,Payment Failed,2025-02-01,0
1803,2783,Slow App,2024-12-31,0
1804,1810,Refund Not Received,2025-04-02,1
1805,6628,Login Issue,2024-12-21,0
1806,33,Refund Not Received,2025-04-14,1
1807,6520,Payment Failed,2025-01-30,0
1808,4697,Login Issue,2025-03-08,0
1809,274,Payment Failed,2025-03-14,0
1810,7024,Refund Not Received,2025-05-02,1
1811,3478,Slow App,2025-04-21,0
1812,1041,Login Issue,2025-05-17,1
1813,2072,Payment Failed,2025-02-10,1
1814,6541,Slow App,2025-02-17,0
1815,5846,Slow App,2025-03-10,0
1816,425,Payment Failed,2025-05-31,1
1817,421,Login Issue,2024-12-22,1
1818,9352,Refund Not Received,2025-03-10,1
1819,1367,Slow App,2025-01-06,1
1820,7859,Payment Failed,2025-03-30,0
1821,4546,Slow App,2025-04-03,0
1822,9841,Slow App,2025-01-23,1
1823,2588,Login Issue,2025-03-27,1
1824,1052,Login Issue,2025-03-05,0
1825,21,KYC Issue,2025-01-06,1
1826,743,Refund Not Received,2025-05-20,1
1827,9463,Refund Not Received,2025-01-19,1
1828,7956,KYC Issue,2025-04-02,0
1829,5349,Payment Failed,2024-12-25,1
1830,373,KYC Issue,2025-02-15,1
1831,1830,Slow App,2025-01-05,0
1832,3590,Payment Failed,2025-01-25,1
1833,9186,KYC Issue,2025-01-13,0
1834,1974,Login Issue,2025-02-19,0
1835,3730,Refund Not Received,2025-05-31,1
1836,9983,Refund Not Received,2025-01-27,1
1837,3538,Payment Failed,2025-01-16,1
1838,2386,Slow App,2025-02-05,1
1839,7956,KYC Issue,2025-03-15,0
1840,4134,Login Issue,2025-05-16,0
1841,6871,Login Issue,2024-12-27,1
1842,3626,Slow App,2025-05-24,1
1843,8378,Slow App,2025-01-26,1
1844,5342,KYC Issue,2025-03-30,1
1845,782,KYC Issue,2025-04-11,0
1846,8758,Slow App,2025-05-27,0
1847,6799,KYC Issue,2025-04-12,0
1848,2074,KYC Issue,2025-03-18,1
1849,9149,Login Issue,2025-05-14,0
1850,2076,KYC Issue,2025-01-25,0
1851,5970,Refund Not Received,2025-04-14,1
1852,607,Login Issue,2025-06-05,1
1853,9889,Login Issue,2025-05-26,0
1854,2754,KYC Issue,2025-04-10,0
1855,7024,Login Issue,2025-01-09,1
1856,994,Payment Failed,2025-03-21,1
1857,9037,Login Issue,2025-01-15,0
1858,3305,KYC Issue,2025-02-20,0
1859,7289,Slow App,2025-02-08,1
1860,8061,Login Issue,2025-02-26,1
1861,4688,Slow App,2025-01-05,0
1862,4719,Login Issue,2025-05-06,1
1863,6084,KYC Issue,2025-04-30,0
1864,1818,Payment Failed,2025-02-09,1
1865,2768,Payment Failed,2025-05-18,0
1866,2141,Payment Failed,2025-03-01,0
1867,4534,Refund Not Received,2025-01-02,0
1868,5156,Slow App,2025-03-17,1
1869,9390,Login Issue,2025-04-30,0
1870,8620,Payment Failed,2025-03-19,0
1871,6753,Login Issue,2025-04-28,0
1872,8883,KYC Issue,2025-02-21,1
1873,3467,Refund Not Received,2025-01-11,0
1874,2513,Payment Failed,2025-03-29,1
1875,7740,Slow App,2025-04-09,1
1876,1876,Refund Not Received,2025-02-22,0
1877,1661,Slow App,2025-03-26,1
1878,9430,Slow App,2025-04-09,0
1879,2689,Payment Failed,2025-02-02,0
1880,9979,Payment Failed,2024-12-14,1
1881,1491,Slow App,2025-03-26,0
1882,3188,Login Issue,2025-03-07,0
1883,1012,Slow App,2025-04-10,0
1884,9060,Payment Failed,2025-02-19,1
1885,6657,Login Issue,2025-05-26,1
1886,6600,Refund Not Received,2025-05-16,0
1887,1201,KYC Issue,2025-03-29,1
1888,9384,Refund Not Received,2025-02-26,1
1889,4088,Login Issue,2025-04-27,0
1890,3156,Login Issue,2025-06-06,1
1891,4886,Login Issue,2025-01-25,0
1892,6450,Refund Not Received,2025-01-26,1
1893,4639,Slow App,2025-03-07,1
1894,9247,Payment Failed,2025-03-24,0
1895,6441,Refund Not Received,2025-05-27,0
1896,1067,Refund Not Received,2025-02-27,1
1897,5955,Payment Failed,2025-01-20,0
1898,4909,Slow App,2025-01-01,0
1899,4397,Slow App,2025-05-25,0
1900,8976,Slow App,2025-04-10,1
1901,9321,KYC Issue,2025-06-05,0
1902,1570,Slow App,2024-12-18,1
1903,2684,Login Issue,2025-01-08,1
1904,9207,Refund Not Received,2025-04-05,1
1905,7943,KYC Issue,2024-12-30,1
1906,8937,Refund Not Received,2025-03-22,1
1907,3758,Slow App,2025-01-02,1
1908,6787,Slow App,2025-04-27,0
1909,3868,Refund Not Received,2025-02-13,1
1910,549,KYC Issue,2024-12-17,1
1911,6751,Slow App,2024-12-23,0
1912,704,Login Issue,2025-02-18,1
1913,3961,Login Issue,2024-12-22,1
1914,1079,Login Issue,2025-06-01,1
1915,9327,KYC Issue,2025-04-03,0
1916,5072,Login Issue,2025-05-11,0
1917,6738,Refund Not Received,2025-03-04,1
1918,7743,Payment Failed,2025-01-29,1
1919,4156,Slow App,2025-05-06,1
1920,2540,KYC Issue,2025-05-17,1
1921,1253,Login Issue,2025-05-11,1
1922,971,Login Issue,2025-01-31,0
1923,3642,Refund Not Received,2025-04-05,0
1924,159,KYC Issue,2024-12-16,0
1925,7629,Payment Failed,2025-05-12,1
1926,2405,Login Issue,2025-02-04,0
1927,3502,Payment Failed,2025-01-31,0
1928,626,Slow App,2025-04-24,0
1929,8474,Payment Failed,2024-12-23,1
1930,1194,Refund Not Received,2025-05-31,0
1931,174,KYC Issue,2025-03-05,0
1932,5591,Login Issue,2025-05-12,0
1933,119,Payment Failed,2025-05-01,1
1934,3823,Refund Not Received,2025-03-25,0
1935,1788,Payment Failed,2025-04-05,0
1936,787,KYC Issue,2025-02-01,0
1937,6893,KYC Issue,2025-04-03,0
1938,3367,Refund Not Received,2025-01-12,1
1939,8456,Refund Not Received,2025-05-11,0
1940,796,Refund Not Received,2025-02-23,1
1941,1633,KYC Issue,2025-04-21,0
1942,6442,Refund Not Received,2025-06-06,0
1943,8889,Refund Not Received,2025-02-06,1
1944,7251,KYC Issue,2025-04-10,0
1945,8955,Login Issue,2025-01-29,1
1946,7785,KYC Issue,2025-03-02,1
1947,4983,KYC Issue,2025-01-18,0
1948,6396,Refund Not Received,2025-02-27,1
1949,1050,Slow App,2025-02-17,0
1950,8789,Payment Failed,2025-01-20,1
1951,5935,Login Issue,2025-04-23,1
1952,4217,Slow App,2025-01-13,1
1953,9524,Slow App,2025-05-09,1
1954,6809,Login Issue,2025-02-08,0
1955,2933,Payment Failed,2025-05-12,0
1956,3691,Slow App,2025-04-02,0
1957,9244,Payment Failed,2025-01-13,0
1958,7044,Login Issue,2025-05-17,0
1959,5300,Payment Failed,2025-05-03,0
1960,9608,Payment Failed,2024-12-11,1
1961,6237,Refund Not Received,2025-03-03,1
1962,9447,Refund Not Received,2025-03-07,0
1963,4491,Slow App,2024-12-17,0
1964,352,Slow App,2025-01-07,0
1965,4395,Refund Not Received,2025-04-30,0
1966,2277,KYC Issue,2024-12-14,0
1967,4098,Payment Failed,2024-12-19,1
1968,8623,KYC Issue,2025-02-26,1
1969,4369,Slow App,2025-02-22,0
1970,1359,KYC Issue,2025-02-06,1
1971,5653,Slow App,2024-12-27,1
1972,6062,Payment Failed,2025-06-02,1
1973,7403,Login Issue,2025-02-08,1
1974,268,Refund Not Received,2025-05-28,0
1975,4197,KYC Issue,2024-12-13,1
1976,4787,Payment Failed,2024-12-26,0
1977,248,Payment Failed,2025-01-19,0
1978,954,Slow App,2025-03-18,0
1979,6131,Payment Failed,2025-02-24,1
1980,9587,Refund Not Received,2025-02-13,0
1981,7753,Login Issue,2025-03-23,0
1982,4167,KYC Issue,2025-04-06,0
1983,5883,KYC Issue,2024-12-26,1
1984,3921,Slow App,2025-01-03,0
1985,1605,Login Issue,2025-01-11,0
1986,8724,KYC Issue,2025-05-31,1
1987,5795,Slow App,2025-06-04,1
1988,2299,Slow App,2025-06-06,1
1989,4111,Login Issue,2025-03-14,1
1990,5925,Payment Failed,2025-03-13,1
1991,4377,Refund Not Received,2025-05-24,1
1992,4489,KYC Issue,2025-03-19,0
1993,6441,KYC Issue,2025-04-01,0
1994,3893,KYC Issue,2025-01-06,0
1995,9872,Payment Failed,2025-05-19,0
